filename,document_type,source_dataset,authenticity,width,height,file_size_bytes
advertisement/advertisement_0019.png,реклама,RVL-CDIP,,754,1000,807498
advertisement/advertisement_0020.png,реклама,RVL-CDIP,,762,1000,413150
advertisement/advertisement_0021.png,реклама,RVL-CDIP,,754,1000,330645
advertisement/advertisement_0022.png,реклама,RVL-CDIP,,754,1000,276970
advertisement/advertisement_0023.png,реклама,RVL-CDIP,,762,1000,214619
advertisement/advertisement_0024.png,реклама,RVL-CDIP,,785,1000,220442
advertisement/advertisement_0025.png,реклама,RVL-CDIP,,754,1000,278722
advertisement/advertisement_0026.png,реклама,RVL-CDIP,,754,1000,559349
advertisement/advertisement_0027.png,реклама,RVL-CDIP,,754,1000,420860
advertisement/advertisement_0028.png,реклама,RVL-CDIP,,754,1000,311450
advertisement/advertisement_0029.png,реклама,RVL-CDIP,,754,1000,420244
advertisement/advertisement_0030.png,реклама,RVL-CDIP,,751,1000,68416
advertisement/advertisement_0031.png,реклама,RVL-CDIP,,754,1000,352176
advertisement/advertisement_0032.png,реклама,RVL-CDIP,,806,1000,244814
advertisement/advertisement_0033.png,реклама,RVL-CDIP,,775,1000,113636
advertisement/advertisement_0034.png,реклама,RVL-CDIP,,754,1000,85995
advertisement/advertisement_0035.png,реклама,RVL-CDIP,,777,1000,42688
advertisement/advertisement_0036.png,реклама,RVL-CDIP,,754,1000,344970
advertisement/advertisement_0037.png,реклама,RVL-CDIP,,762,1000,549123
advertisement/advertisement_0038.png,реклама,RVL-CDIP,,762,1000,239002
advertisement/advertisement_0039.png,реклама,RVL-CDIP,,792,1000,432755
advertisement/advertisement_0040.png,реклама,RVL-CDIP,,754,1000,184044
advertisement/advertisement_0041.png,реклама,RVL-CDIP,,754,1000,541306
advertisement/advertisement_0042.png,реклама,RVL-CDIP,,771,1000,405372
advertisement/advertisement_0043.png,реклама,RVL-CDIP,,754,1000,140359
advertisement/advertisement_0044.png,реклама,RVL-CDIP,,769,1000,304933
advertisement/advertisement_0045.png,реклама,RVL-CDIP,,754,1000,331718
advertisement/advertisement_0046.png,реклама,RVL-CDIP,,811,1000,153318
advertisement/advertisement_0047.png,реклама,RVL-CDIP,,771,1000,38809
advertisement/advertisement_0048.png,реклама,RVL-CDIP,,754,1000,145050
advertisement/advertisement_0049.png,реклама,RVL-CDIP,,783,1000,266848
advertisement/advertisement_0050.png,реклама,RVL-CDIP,,757,1000,113829
advertisement/advertisement_0051.png,реклама,RVL-CDIP,,754,1000,72948
advertisement/advertisement_0052.png,реклама,RVL-CDIP,,754,1000,229942
advertisement/advertisement_0053.png,реклама,RVL-CDIP,,754,1000,982127
advertisement/advertisement_0054.png,реклама,RVL-CDIP,,754,1000,684526
advertisement/advertisement_0055.png,реклама,RVL-CDIP,,762,1000,222905
advertisement/advertisement_0056.png,реклама,RVL-CDIP,,762,1000,443811
advertisement/advertisement_0057.png,реклама,RVL-CDIP,,771,1000,337409
advertisement/advertisement_0058.png,реклама,RVL-CDIP,,762,1000,705293
advertisement/advertisement_0059.png,реклама,RVL-CDIP,,757,1000,132180
advertisement/advertisement_0060.png,реклама,RVL-CDIP,,757,1000,323826
advertisement/advertisement_0061.png,реклама,RVL-CDIP,,777,1000,679686
advertisement/advertisement_0062.png,реклама,RVL-CDIP,,754,1000,168881
advertisement/advertisement_0063.png,реклама,RVL-CDIP,,802,1000,604055
advertisement/advertisement_0064.png,реклама,RVL-CDIP,,754,1000,245597
advertisement/advertisement_0065.png,реклама,RVL-CDIP,,771,1000,41879
advertisement/advertisement_0066.png,реклама,RVL-CDIP,,777,1000,131855
advertisement/advertisement_0067.png,реклама,RVL-CDIP,,754,1000,323947
advertisement/advertisement_0068.png,реклама,RVL-CDIP,,762,1000,174175
advertisement/advertisement_0069.png,реклама,RVL-CDIP,,774,1000,155311
advertisement/advertisement_0070.png,реклама,RVL-CDIP,,754,1000,170396
advertisement/advertisement_0071.png,реклама,RVL-CDIP,,757,1000,343514
advertisement/advertisement_0072.png,реклама,RVL-CDIP,,754,1000,290697
advertisement/advertisement_0073.png,реклама,RVL-CDIP,,754,1000,283511
advertisement/advertisement_0074.png,реклама,RVL-CDIP,,757,1000,74189
advertisement/advertisement_0075.png,реклама,RVL-CDIP,,843,1000,471338
advertisement/advertisement_0076.png,реклама,RVL-CDIP,,751,1000,68416
advertisement/advertisement_0077.png,реклама,RVL-CDIP,,754,1000,402630
advertisement/advertisement_0078.png,реклама,RVL-CDIP,,771,1000,192372
advertisement/advertisement_0079.png,реклама,RVL-CDIP,,782,1000,1236767
advertisement/advertisement_0080.png,реклама,RVL-CDIP,,784,1000,1053753
advertisement/advertisement_0081.png,реклама,RVL-CDIP,,773,1000,351011
advertisement/advertisement_0082.png,реклама,RVL-CDIP,,751,1000,68416
advertisement/advertisement_0083.png,реклама,RVL-CDIP,,802,1000,232140
advertisement/advertisement_0084.png,реклама,RVL-CDIP,,754,1000,236519
advertisement/advertisement_0085.png,реклама,RVL-CDIP,,967,1000,1365314
advertisement/advertisement_0086.png,реклама,RVL-CDIP,,777,1000,101442
advertisement/advertisement_0087.png,реклама,RVL-CDIP,,762,1000,526760
advertisement/advertisement_0088.png,реклама,RVL-CDIP,,771,1000,584189
advertisement/advertisement_0089.png,реклама,RVL-CDIP,,774,1000,327837
advertisement/advertisement_0090.png,реклама,RVL-CDIP,,754,1000,278440
advertisement/advertisement_0091.png,реклама,RVL-CDIP,,754,1000,234544
advertisement/advertisement_0092.png,реклама,RVL-CDIP,,754,1000,396520
advertisement/advertisement_0093.png,реклама,RVL-CDIP,,762,1000,370874
advertisement/advertisement_0094.png,реклама,RVL-CDIP,,757,1000,168633
advertisement/advertisement_0095.png,реклама,RVL-CDIP,,754,1000,841419
advertisement/advertisement_0096.png,реклама,RVL-CDIP,,776,1000,222345
advertisement/advertisement_0097.png,реклама,RVL-CDIP,,779,1000,148325
advertisement/advertisement_0098.png,реклама,RVL-CDIP,,762,1000,374236
advertisement/advertisement_0099.png,реклама,RVL-CDIP,,773,1000,261402
advertisement/advertisement_0100.png,реклама,RVL-CDIP,,757,1000,137073
advertisement/advertisement_0101.png,реклама,RVL-CDIP,,757,1000,188446
advertisement/advertisement_0102.png,реклама,RVL-CDIP,,777,1000,307909
advertisement/advertisement_0103.png,реклама,RVL-CDIP,,771,1000,638529
advertisement/advertisement_0104.png,реклама,RVL-CDIP,,754,1000,260511
advertisement/advertisement_0105.png,реклама,RVL-CDIP,,754,1000,372450
advertisement/advertisement_0106.png,реклама,RVL-CDIP,,611,1000,358115
advertisement/advertisement_0107.png,реклама,RVL-CDIP,,780,1000,473045
advertisement/advertisement_0108.png,реклама,RVL-CDIP,,757,1000,122941
advertisement/advertisement_0109.png,реклама,RVL-CDIP,,754,1000,329149
advertisement/advertisement_0110.png,реклама,RVL-CDIP,,754,1000,191497
advertisement/advertisement_0111.png,реклама,RVL-CDIP,,754,1000,149006
advertisement/advertisement_0112.png,реклама,RVL-CDIP,,782,1000,481721
advertisement/advertisement_0113.png,реклама,RVL-CDIP,,762,1000,147232
advertisement/advertisement_0114.png,реклама,RVL-CDIP,,754,1000,99011
advertisement/advertisement_0115.png,реклама,RVL-CDIP,,762,1000,54153
advertisement/advertisement_0116.png,реклама,RVL-CDIP,,754,1000,455812
advertisement/advertisement_0117.png,реклама,RVL-CDIP,,765,1000,804901
advertisement/advertisement_0118.png,реклама,RVL-CDIP,,754,1000,206318
advertisement/advertisement_0119.png,реклама,RVL-CDIP,,783,1000,936084
advertisement/advertisement_0120.png,реклама,RVL-CDIP,,868,1000,209778
advertisement/advertisement_0121.png,реклама,RVL-CDIP,,775,1000,561260
advertisement/advertisement_0122.png,реклама,RVL-CDIP,,754,1000,136607
advertisement/advertisement_0123.png,реклама,RVL-CDIP,,754,1000,186003
advertisement/advertisement_0124.png,реклама,RVL-CDIP,,757,1000,235777
advertisement/advertisement_0125.png,реклама,RVL-CDIP,,809,1000,168796
advertisement/advertisement_0126.png,реклама,RVL-CDIP,,762,1000,198916
advertisement/advertisement_0127.png,реклама,RVL-CDIP,,762,1000,183290
advertisement/advertisement_0128.png,реклама,RVL-CDIP,,754,1000,602192
advertisement/advertisement_0129.png,реклама,RVL-CDIP,,764,1000,555027
advertisement/advertisement_0130.png,реклама,RVL-CDIP,,773,1000,150566
advertisement/advertisement_0131.png,реклама,RVL-CDIP,,754,1000,480664
advertisement/advertisement_0132.png,реклама,RVL-CDIP,,754,1000,67904
advertisement/advertisement_0133.png,реклама,RVL-CDIP,,754,1000,794932
advertisement/advertisement_0134.png,реклама,RVL-CDIP,,754,1000,276446
advertisement/advertisement_0135.png,реклама,RVL-CDIP,,801,1000,388282
advertisement/advertisement_0136.png,реклама,RVL-CDIP,,754,1000,162506
advertisement/advertisement_0137.png,реклама,RVL-CDIP,,754,1000,124778
advertisement/advertisement_0138.png,реклама,RVL-CDIP,,762,1000,226311
advertisement/advertisement_0139.png,реклама,RVL-CDIP,,778,1000,308015
advertisement/advertisement_0140.png,реклама,RVL-CDIP,,754,1000,469382
advertisement/advertisement_0141.png,реклама,RVL-CDIP,,754,1000,360604
advertisement/advertisement_0142.png,реклама,RVL-CDIP,,764,1000,258981
advertisement/advertisement_0143.png,реклама,RVL-CDIP,,769,1000,173479
advertisement/advertisement_0144.png,реклама,RVL-CDIP,,754,1000,430450
advertisement/advertisement_0145.png,реклама,RVL-CDIP,,754,1000,486741
advertisement/advertisement_0146.png,реклама,RVL-CDIP,,754,1000,72948
advertisement/advertisement_0147.png,реклама,RVL-CDIP,,754,1000,518130
advertisement/advertisement_0148.png,реклама,RVL-CDIP,,754,1000,468503
advertisement/advertisement_0149.png,реклама,RVL-CDIP,,775,1000,157096
advertisement/advertisement_0150.png,реклама,RVL-CDIP,,762,1000,164203
advertisement/advertisement_0151.png,реклама,RVL-CDIP,,811,1000,78597
advertisement/advertisement_0152.png,реклама,RVL-CDIP,,754,1000,366403
advertisement/advertisement_0153.png,реклама,RVL-CDIP,,757,1000,153817
advertisement/advertisement_0154.png,реклама,RVL-CDIP,,754,1000,303738
advertisement/advertisement_0155.png,реклама,RVL-CDIP,,778,1000,372628
advertisement/advertisement_0156.png,реклама,RVL-CDIP,,780,1000,512960
advertisement/advertisement_0157.png,реклама,RVL-CDIP,,754,1000,253866
advertisement/advertisement_0158.png,реклама,RVL-CDIP,,762,1000,168948
advertisement/advertisement_0159.png,реклама,RVL-CDIP,,762,1000,258518
advertisement/advertisement_0160.png,реклама,RVL-CDIP,,754,1000,240562
advertisement/advertisement_0161.png,реклама,RVL-CDIP,,777,1000,941858
advertisement/advertisement_0162.png,реклама,RVL-CDIP,,757,1000,249149
advertisement/advertisement_0163.png,реклама,RVL-CDIP,,751,1000,68416
advertisement/advertisement_0164.png,реклама,RVL-CDIP,,771,1000,686089
advertisement/advertisement_0165.png,реклама,RVL-CDIP,,754,1000,189233
advertisement/advertisement_0166.png,реклама,RVL-CDIP,,754,1000,279191
advertisement/advertisement_0167.png,реклама,RVL-CDIP,,754,1000,947511
advertisement/advertisement_0168.png,реклама,RVL-CDIP,,754,1000,343731
advertisement/advertisement_0169.png,реклама,RVL-CDIP,,802,1000,170726
advertisement/advertisement_0170.png,реклама,RVL-CDIP,,757,1000,106268
advertisement/advertisement_0171.png,реклама,RVL-CDIP,,754,1000,875631
advertisement/advertisement_0172.png,реклама,RVL-CDIP,,754,1000,186902
advertisement/advertisement_0173.png,реклама,RVL-CDIP,,762,1000,331675
advertisement/advertisement_0174.png,реклама,RVL-CDIP,,783,1000,1127681
advertisement/advertisement_0175.png,реклама,RVL-CDIP,,951,1000,142932
advertisement/advertisement_0176.png,реклама,RVL-CDIP,,754,1000,614966
advertisement/advertisement_0177.png,реклама,RVL-CDIP,,754,1000,185366
advertisement/advertisement_0178.png,реклама,RVL-CDIP,,780,1000,357013
advertisement/advertisement_0179.png,реклама,RVL-CDIP,,741,1000,178244
advertisement/advertisement_0180.png,реклама,RVL-CDIP,,757,1000,117947
advertisement/advertisement_0181.png,реклама,RVL-CDIP,,813,1000,947299
advertisement/advertisement_0182.png,реклама,RVL-CDIP,,762,1000,56062
advertisement/advertisement_0183.png,реклама,RVL-CDIP,,754,1000,439683
advertisement/advertisement_0184.png,реклама,RVL-CDIP,,754,1000,45364
advertisement/advertisement_0185.png,реклама,RVL-CDIP,,762,1000,410901
advertisement/advertisement_0186.png,реклама,RVL-CDIP,,762,1000,118253
advertisement/advertisement_0187.png,реклама,RVL-CDIP,,762,1000,220342
advertisement/advertisement_0188.png,реклама,RVL-CDIP,,754,1000,335281
advertisement/advertisement_0189.png,реклама,RVL-CDIP,,777,1000,1037360
scientific_report/scientific_report_0000.png,науковий звіт,RVL-CDIP,,754,1000,33084
scientific_report/scientific_report_0001.png,науковий звіт,RVL-CDIP,,754,1000,135870
scientific_report/scientific_report_0002.png,науковий звіт,RVL-CDIP,,777,1000,199212
scientific_report/scientific_report_0003.png,науковий звіт,RVL-CDIP,,771,1000,116616
scientific_report/scientific_report_0004.png,науковий звіт,RVL-CDIP,,777,1000,210708
scientific_report/scientific_report_0005.png,науковий звіт,RVL-CDIP,,754,1000,176779
scientific_report/scientific_report_0006.png,науковий звіт,RVL-CDIP,,767,1000,76772
scientific_report/scientific_report_0007.png,науковий звіт,RVL-CDIP,,754,1000,533255
scientific_report/scientific_report_0008.png,науковий звіт,RVL-CDIP,,780,1000,118346
scientific_report/scientific_report_0009.png,науковий звіт,RVL-CDIP,,777,1000,246912
scientific_report/scientific_report_0010.png,науковий звіт,RVL-CDIP,,754,1000,175630
scientific_report/scientific_report_0011.png,науковий звіт,RVL-CDIP,,773,1000,185039
scientific_report/scientific_report_0012.png,науковий звіт,RVL-CDIP,,754,1000,57587
scientific_report/scientific_report_0013.png,науковий звіт,RVL-CDIP,,754,1000,162752
scientific_report/scientific_report_0014.png,науковий звіт,RVL-CDIP,,754,1000,30811
scientific_report/scientific_report_0015.png,науковий звіт,RVL-CDIP,,777,1000,49728
scientific_report/scientific_report_0016.png,науковий звіт,RVL-CDIP,,766,1000,29753
scientific_report/scientific_report_0017.png,науковий звіт,RVL-CDIP,,754,1000,91677
scientific_report/scientific_report_0018.png,науковий звіт,RVL-CDIP,,777,1000,282688
scientific_report/scientific_report_0019.png,науковий звіт,RVL-CDIP,,754,1000,23532
scientific_report/scientific_report_0020.png,науковий звіт,RVL-CDIP,,777,1000,107016
scientific_report/scientific_report_0021.png,науковий звіт,RVL-CDIP,,754,1000,349557
scientific_report/scientific_report_0022.png,науковий звіт,RVL-CDIP,,754,1000,247147
scientific_report/scientific_report_0023.png,науковий звіт,RVL-CDIP,,754,1000,272614
scientific_report/scientific_report_0024.png,науковий звіт,RVL-CDIP,,777,1000,177380
scientific_report/scientific_report_0025.png,науковий звіт,RVL-CDIP,,871,1000,235419
scientific_report/scientific_report_0026.png,науковий звіт,RVL-CDIP,,764,1000,289087
scientific_report/scientific_report_0027.png,науковий звіт,RVL-CDIP,,777,1000,90031
scientific_report/scientific_report_0028.png,науковий звіт,RVL-CDIP,,754,1000,165188
scientific_report/scientific_report_0029.png,науковий звіт,RVL-CDIP,,777,1000,143484
scientific_report/scientific_report_0030.png,науковий звіт,RVL-CDIP,,778,1000,161122
scientific_report/scientific_report_0031.png,науковий звіт,RVL-CDIP,,754,1000,64404
scientific_report/scientific_report_0032.png,науковий звіт,RVL-CDIP,,754,1000,183921
scientific_report/scientific_report_0033.png,науковий звіт,RVL-CDIP,,780,1000,326167
scientific_report/scientific_report_0034.png,науковий звіт,RVL-CDIP,,754,1000,385527
scientific_report/scientific_report_0035.png,науковий звіт,RVL-CDIP,,754,1000,62447
scientific_report/scientific_report_0036.png,науковий звіт,RVL-CDIP,,754,1000,109280
scientific_report/scientific_report_0037.png,науковий звіт,RVL-CDIP,,754,1000,94776
scientific_report/scientific_report_0038.png,науковий звіт,RVL-CDIP,,754,1000,359202
scientific_report/scientific_report_0039.png,науковий звіт,RVL-CDIP,,790,1000,135233
scientific_report/scientific_report_0040.png,науковий звіт,RVL-CDIP,,754,1000,197863
scientific_report/scientific_report_0041.png,науковий звіт,RVL-CDIP,,785,1000,1604991
scientific_report/scientific_report_0042.png,науковий звіт,RVL-CDIP,,777,1000,80824
scientific_report/scientific_report_0043.png,науковий звіт,RVL-CDIP,,762,1000,56492
scientific_report/scientific_report_0044.png,науковий звіт,RVL-CDIP,,754,1000,173587
scientific_report/scientific_report_0045.png,науковий звіт,RVL-CDIP,,777,1000,57751
scientific_report/scientific_report_0046.png,науковий звіт,RVL-CDIP,,754,1000,129667
scientific_report/scientific_report_0047.png,науковий звіт,RVL-CDIP,,754,1000,142724
scientific_report/scientific_report_0048.png,науковий звіт,RVL-CDIP,,754,1000,171016
scientific_report/scientific_report_0049.png,науковий звіт,RVL-CDIP,,778,1000,58051
scientific_report/scientific_report_0050.png,науковий звіт,RVL-CDIP,,754,1000,108453
scientific_report/scientific_report_0051.png,науковий звіт,RVL-CDIP,,754,1000,561610
scientific_report/scientific_report_0052.png,науковий звіт,RVL-CDIP,,754,1000,362477
scientific_report/scientific_report_0053.png,науковий звіт,RVL-CDIP,,830,1000,212252
scientific_report/scientific_report_0054.png,науковий звіт,RVL-CDIP,,778,1000,191250
scientific_report/scientific_report_0055.png,науковий звіт,RVL-CDIP,,777,1000,222657
scientific_report/scientific_report_0056.png,науковий звіт,RVL-CDIP,,754,1000,344393
scientific_report/scientific_report_0057.png,науковий звіт,RVL-CDIP,,777,1000,317989
scientific_report/scientific_report_0058.png,науковий звіт,RVL-CDIP,,754,1000,119705
scientific_report/scientific_report_0059.png,науковий звіт,RVL-CDIP,,772,1000,61556
scientific_report/scientific_report_0060.png,науковий звіт,RVL-CDIP,,777,1000,157939
scientific_report/scientific_report_0061.png,науковий звіт,RVL-CDIP,,754,1000,149656
scientific_report/scientific_report_0062.png,науковий звіт,RVL-CDIP,,754,1000,87516
scientific_report/scientific_report_0063.png,науковий звіт,RVL-CDIP,,754,1000,156398
scientific_report/scientific_report_0064.png,науковий звіт,RVL-CDIP,,802,1000,87840
scientific_report/scientific_report_0065.png,науковий звіт,RVL-CDIP,,777,1000,178769
scientific_report/scientific_report_0066.png,науковий звіт,RVL-CDIP,,754,1000,77981
scientific_report/scientific_report_0067.png,науковий звіт,RVL-CDIP,,777,1000,146990
scientific_report/scientific_report_0068.png,науковий звіт,RVL-CDIP,,777,1000,161158
scientific_report/scientific_report_0069.png,науковий звіт,RVL-CDIP,,776,1000,480974
scientific_report/scientific_report_0070.png,науковий звіт,RVL-CDIP,,754,1000,102916
scientific_report/scientific_report_0071.png,науковий звіт,RVL-CDIP,,764,1000,730161
scientific_report/scientific_report_0072.png,науковий звіт,RVL-CDIP,,754,1000,354310
scientific_report/scientific_report_0073.png,науковий звіт,RVL-CDIP,,779,1000,150028
scientific_report/scientific_report_0074.png,науковий звіт,RVL-CDIP,,777,1000,250466
scientific_report/scientific_report_0075.png,науковий звіт,RVL-CDIP,,754,1000,83764
scientific_report/scientific_report_0076.png,науковий звіт,RVL-CDIP,,713,1000,198062
scientific_report/scientific_report_0077.png,науковий звіт,RVL-CDIP,,754,1000,200546
scientific_report/scientific_report_0078.png,науковий звіт,RVL-CDIP,,754,1000,64889
scientific_report/scientific_report_0079.png,науковий звіт,RVL-CDIP,,777,1000,276175
scientific_report/scientific_report_0080.png,науковий звіт,RVL-CDIP,,777,1000,457973
scientific_report/scientific_report_0081.png,науковий звіт,RVL-CDIP,,794,1000,115599
scientific_report/scientific_report_0082.png,науковий звіт,RVL-CDIP,,798,1000,180184
scientific_report/scientific_report_0083.png,науковий звіт,RVL-CDIP,,794,1000,271491
scientific_report/scientific_report_0084.png,науковий звіт,RVL-CDIP,,774,1000,182777
scientific_report/scientific_report_0085.png,науковий звіт,RVL-CDIP,,777,1000,296746
scientific_report/scientific_report_0086.png,науковий звіт,RVL-CDIP,,802,1000,63213
scientific_report/scientific_report_0087.png,науковий звіт,RVL-CDIP,,802,1000,155278
scientific_report/scientific_report_0088.png,науковий звіт,RVL-CDIP,,762,1000,87890
scientific_report/scientific_report_0089.png,науковий звіт,RVL-CDIP,,779,1000,108085
scientific_report/scientific_report_0090.png,науковий звіт,RVL-CDIP,,790,1000,160908
scientific_report/scientific_report_0091.png,науковий звіт,RVL-CDIP,,777,1000,216120
scientific_report/scientific_report_0092.png,науковий звіт,RVL-CDIP,,776,1000,157049
scientific_report/scientific_report_0093.png,науковий звіт,RVL-CDIP,,754,1000,590538
scientific_report/scientific_report_0094.png,науковий звіт,RVL-CDIP,,754,1000,221440
scientific_report/scientific_report_0095.png,науковий звіт,RVL-CDIP,,754,1000,94273
scientific_report/scientific_report_0096.png,науковий звіт,RVL-CDIP,,777,1000,103105
scientific_report/scientific_report_0097.png,науковий звіт,RVL-CDIP,,771,1000,164825
scientific_report/scientific_report_0098.png,науковий звіт,RVL-CDIP,,777,1000,610380
scientific_report/scientific_report_0099.png,науковий звіт,RVL-CDIP,,754,1000,276677
scientific_report/scientific_report_0100.png,науковий звіт,RVL-CDIP,,754,1000,100235
scientific_report/scientific_report_0101.png,науковий звіт,RVL-CDIP,,781,1000,127712
scientific_report/scientific_report_0102.png,науковий звіт,RVL-CDIP,,754,1000,90065
scientific_report/scientific_report_0103.png,науковий звіт,RVL-CDIP,,775,1000,60516
scientific_report/scientific_report_0104.png,науковий звіт,RVL-CDIP,,802,1000,64582
scientific_report/scientific_report_0105.png,науковий звіт,RVL-CDIP,,713,1000,175321
scientific_report/scientific_report_0106.png,науковий звіт,RVL-CDIP,,777,1000,107589
scientific_report/scientific_report_0107.png,науковий звіт,RVL-CDIP,,772,1000,99580
scientific_report/scientific_report_0108.png,науковий звіт,RVL-CDIP,,773,1000,133346
scientific_report/scientific_report_0109.png,науковий звіт,RVL-CDIP,,754,1000,292976
scientific_report/scientific_report_0110.png,науковий звіт,RVL-CDIP,,777,1000,141007
scientific_report/scientific_report_0111.png,науковий звіт,RVL-CDIP,,754,1000,74869
scientific_report/scientific_report_0112.png,науковий звіт,RVL-CDIP,,777,1000,644975
scientific_report/scientific_report_0113.png,науковий звіт,RVL-CDIP,,802,1000,156574
scientific_report/scientific_report_0114.png,науковий звіт,RVL-CDIP,,777,1000,33098
scientific_report/scientific_report_0115.png,науковий звіт,RVL-CDIP,,754,1000,53690
scientific_report/scientific_report_0116.png,науковий звіт,RVL-CDIP,,777,1000,180184
scientific_report/scientific_report_0117.png,науковий звіт,RVL-CDIP,,754,1000,91969
scientific_report/scientific_report_0118.png,науковий звіт,RVL-CDIP,,772,1000,418707
scientific_report/scientific_report_0119.png,науковий звіт,RVL-CDIP,,754,1000,359468
scientific_report/scientific_report_0120.png,науковий звіт,RVL-CDIP,,780,1000,170629
scientific_report/scientific_report_0121.png,науковий звіт,RVL-CDIP,,873,1000,136984
scientific_report/scientific_report_0122.png,науковий звіт,RVL-CDIP,,777,1000,471320
scientific_report/scientific_report_0123.png,науковий звіт,RVL-CDIP,,802,1000,218977
scientific_report/scientific_report_0124.png,науковий звіт,RVL-CDIP,,754,1000,35929
scientific_report/scientific_report_0125.png,науковий звіт,RVL-CDIP,,835,1000,52721
scientific_report/scientific_report_0126.png,науковий звіт,RVL-CDIP,,762,1000,38491
scientific_report/scientific_report_0127.png,науковий звіт,RVL-CDIP,,784,1000,250085
scientific_report/scientific_report_0128.png,науковий звіт,RVL-CDIP,,795,1000,191899
scientific_report/scientific_report_0129.png,науковий звіт,RVL-CDIP,,777,1000,327775
scientific_report/scientific_report_0130.png,науковий звіт,RVL-CDIP,,769,1000,246035
scientific_report/scientific_report_0131.png,науковий звіт,RVL-CDIP,,754,1000,62888
scientific_report/scientific_report_0132.png,науковий звіт,RVL-CDIP,,754,1000,158131
scientific_report/scientific_report_0133.png,науковий звіт,RVL-CDIP,,648,1000,208852
scientific_report/scientific_report_0134.png,науковий звіт,RVL-CDIP,,754,1000,50567
scientific_report/scientific_report_0135.png,науковий звіт,RVL-CDIP,,804,1000,170721
scientific_report/scientific_report_0136.png,науковий звіт,RVL-CDIP,,777,1000,229853
scientific_report/scientific_report_0137.png,науковий звіт,RVL-CDIP,,754,1000,76941
scientific_report/scientific_report_0138.png,науковий звіт,RVL-CDIP,,777,1000,184349
scientific_report/scientific_report_0139.png,науковий звіт,RVL-CDIP,,776,1000,404867
scientific_report/scientific_report_0140.png,науковий звіт,RVL-CDIP,,772,1000,102729
scientific_report/scientific_report_0141.png,науковий звіт,RVL-CDIP,,777,1000,333561
scientific_report/scientific_report_0142.png,науковий звіт,RVL-CDIP,,754,1000,180775
scientific_report/scientific_report_0143.png,науковий звіт,RVL-CDIP,,780,1000,275081
scientific_report/scientific_report_0144.png,науковий звіт,RVL-CDIP,,754,1000,212171
scientific_report/scientific_report_0145.png,науковий звіт,RVL-CDIP,,770,1000,135473
scientific_report/scientific_report_0146.png,науковий звіт,RVL-CDIP,,767,1000,57633
scientific_report/scientific_report_0147.png,науковий звіт,RVL-CDIP,,754,1000,106982
scientific_report/scientific_report_0148.png,науковий звіт,RVL-CDIP,,777,1000,215690
scientific_report/scientific_report_0149.png,науковий звіт,RVL-CDIP,,777,1000,504825
scientific_report/scientific_report_0150.png,науковий звіт,RVL-CDIP,,772,1000,237607
scientific_report/scientific_report_0151.png,науковий звіт,RVL-CDIP,,777,1000,276475
scientific_report/scientific_report_0152.png,науковий звіт,RVL-CDIP,,754,1000,92950
scientific_report/scientific_report_0153.png,науковий звіт,RVL-CDIP,,725,1000,133398
scientific_report/scientific_report_0154.png,науковий звіт,RVL-CDIP,,777,1000,181001
scientific_report/scientific_report_0155.png,науковий звіт,RVL-CDIP,,771,1000,126349
scientific_report/scientific_report_0156.png,науковий звіт,RVL-CDIP,,754,1000,315031
scientific_report/scientific_report_0157.png,науковий звіт,RVL-CDIP,,754,1000,349072
scientific_report/scientific_report_0158.png,науковий звіт,RVL-CDIP,,777,1000,115752
scientific_report/scientific_report_0159.png,науковий звіт,RVL-CDIP,,802,1000,67471
scientific_report/scientific_report_0160.png,науковий звіт,RVL-CDIP,,754,1000,100999
scientific_report/scientific_report_0161.png,науковий звіт,RVL-CDIP,,777,1000,199155
scientific_report/scientific_report_0162.png,науковий звіт,RVL-CDIP,,777,1000,56346
scientific_report/scientific_report_0163.png,науковий звіт,RVL-CDIP,,777,1000,110625
scientific_report/scientific_report_0164.png,науковий звіт,RVL-CDIP,,772,1000,79199
scientific_report/scientific_report_0165.png,науковий звіт,RVL-CDIP,,754,1000,10391
scientific_report/scientific_report_0166.png,науковий звіт,RVL-CDIP,,754,1000,172775
scientific_report/scientific_report_0167.png,науковий звіт,RVL-CDIP,,754,1000,293699
scientific_report/scientific_report_0168.png,науковий звіт,RVL-CDIP,,775,1000,174487
scientific_report/scientific_report_0169.png,науковий звіт,RVL-CDIP,,789,1000,76571
scientific_report/scientific_report_0170.png,науковий звіт,RVL-CDIP,,802,1000,289792
scientific_report/scientific_report_0171.png,науковий звіт,RVL-CDIP,,754,1000,183195
scientific_report/scientific_report_0172.png,науковий звіт,RVL-CDIP,,754,1000,71097
scientific_report/scientific_report_0173.png,науковий звіт,RVL-CDIP,,731,1000,209726
scientific_report/scientific_report_0174.png,науковий звіт,RVL-CDIP,,754,1000,805341
scientific_report/scientific_report_0175.png,науковий звіт,RVL-CDIP,,802,1000,76624
scientific_report/scientific_report_0176.png,науковий звіт,RVL-CDIP,,779,1000,184639
scientific_report/scientific_report_0177.png,науковий звіт,RVL-CDIP,,754,1000,254804
scientific_report/scientific_report_0178.png,науковий звіт,RVL-CDIP,,777,1000,205855
scientific_report/scientific_report_0179.png,науковий звіт,RVL-CDIP,,762,1000,48741
scientific_report/scientific_report_0180.png,науковий звіт,RVL-CDIP,,777,1000,575413
